PARENT_ACCOUNT_NUMBER,ACCOUNT_NUMBER,INSTANCE_STATUS,SUPPORT_STATUS,ITEMNO,ITEM_DESCRIPTION,SUPPORT_ITEMNO,PRODLINE,PRODFAMILY,PLATFORM,CONTRACT_NUMBER,CONTRACT_ID,CONTRACT_ORG,CONTRACT_INV_ORGID,CONTRACT_INV_ORG,CUST_PO_NUMBER,PRICE_UNIT,CURRENCY_CODE,START_DATE,END_DATE,SVC_LINE_ID,INSTANCE_ID,QUOTE,SELLING_PRICE,CURRENT_EXPRN_DATE,NEW_EXPRN_DATE,STUDENT_COUNT,CONTRACT_MONTHS,NEW_YRLY_PRICE,NEW_MTHLY_PRICE,UPLIFT_PCT,RENEWAL_OPP_TYPE,SOLD_TO_ORG_ID,INVOICE_TO_ORG_ID,SHIP_TO_ORG_ID,ORDER_NUMBER,DESCRIPTION,OWNER_CUSTOMER,PARENT_CUSTOMER,SOLDTO_NUM,SOLDTO_CUSTOMER,BILLTO_NUM,BILLTO_CUSTOMER,SHIPTO_NUM,SHIPTO_CUSTOMER,RN,AUTORENEW,PER_STUDENT_PRICE,CON_LINE_LAST_UPDATED
3643933,3643933,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82675003,27602686,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","ST HELENS SCH DIST 502","ST HELENS SCH DIST 502",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3615352,3615352,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674856,7466836,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","HILLSBORO SCH DIST 1J","HILLSBORO SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3600783,3600783,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82672479,7468395,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","GREATER ALBANY PUB SCH DIST 8J","GREATER ALBANY PUB SCH DIST 8J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3605885,3605885,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674778,7445856,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","CAMAS VLY CHARTER SCHS","CAMAS VLY CHARTER SCHS",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3614827,3614827,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674841,7423996,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","WARRENTON HAMMOND S D 30","WARRENTON HAMMOND S D 30",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3612795,3612795,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674829,7423997,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","FOREST GROVE SCH DIST 15","FOREST GROVE SCH DIST 15",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3602280,3602280,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674414,7423998,7696745.01,0.00000,07-31-2024,07-31-2025,1,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","ASTORIA SCH DIST 1 C","ASTORIA SCH DIST 1 C",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.00000,08-11-2023
3637250,3637250,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674932,7423999,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","RAINIER SCH DIST 13","RAINIER SCH DIST 13",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3601906,3601906,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674071,7424000,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","KNAPPA SCH DIST 4","KNAPPA SCH DIST 4",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3600170,3600170,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82672012,7424001,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","JEWELL SCH DIST 8","JEWELL SCH DIST 8",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3647350,3647350,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82675084,7424002,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","CLATSKANIE SCH DIST 6J","CLATSKANIE SCH DIST 6J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3637990,3637990,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674939,7424003,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","NEAH-KAH-NIE SCH DIST 56","NEAH-KAH-NIE SCH DIST 56",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3646968,3646968,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82675078,7424004,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","VERNONIA SCH DIST 47J","VERNONIA SCH DIST 47J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3644370,3644370,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82675009,7348651,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","NORTH SANTIAM SCH DIST 29J","NORTH SANTIAM SCH DIST 29J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3601147,3601147,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82673737,6882339,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","NORTHWEST REG PROGRAM","NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603710,3603710,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674723,42451307,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","BANKS SCH DIST 13","BANKS SCH DIST 13",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3645251,3645251,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82675026,9935923,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","NORTH WASCO CO SCH DIST #21","NORTH WASCO CO SCH DIST #21",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3602068,3602068,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674358,7838915,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","LIBRARIES OF WHEELER/GILLIAM","LIBRARIES OF WHEELER/GILLIAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3642758,3642758,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674996,7721268,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","SPRAY SCH DIST #1","SPRAY SCH DIST #1",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3602049,3602049,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674292,7585536,7696745.01,0.00000,07-31-2024,07-31-2025,1,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","TEST DIST-NW REG","TEST DIST-NW REG",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.00000,08-11-2023
3601531,3601531,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82673904,7574258,7696745.01,0.00000,07-31-2024,07-31-2025,221,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","HORIZON CHRN SCH","HORIZON CHRN SCH",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.00000,08-11-2023
3633111,3633111,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674889,7567391,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","PORTLAND CHRIST SCHS","PORTLAND CHRIST SCHS",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3601205,3601205,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82673788,7522540,7696745.01,0.00000,07-31-2024,07-31-2025,1,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","WESTERN CHRN SCH","WESTERN CHRN SCH",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.00000,08-11-2023
3642428,3642428,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674981,7535024,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","SILVER FALLS SD 4J","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3612725,3612725,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674822,7534991,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","FALLS CITY SCH DIST 57","FALLS CITY SCH DIST 57",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3641715,3641715,Latest,ACTIVE,67003A,"ALLIANCE A/V ONLINE SERVICE - DESTINY DISTRICT",67003P,"ALLIANCE AV","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674950,21313646,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"ALLIANCE A/V ONLINE SERVICE RENEWAL - DESTINY DISTRICT","SCAPPOOSE SCH DIST 1 J","SCAPPOOSE SCH DIST 1 J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3641715,3641715,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674947,21313649,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","SCAPPOOSE SCH DIST 1 J","SCAPPOOSE SCH DIST 1 J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3600698,3600698,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82672381,7534996,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","GERVAIS SCH DIST 1","GERVAIS SCH DIST 1",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603710,3603710,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674721,42451308,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","BANKS SCH DIST 13","BANKS SCH DIST 13",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3646375,3646375,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82675067,43400071,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","TILLAMOOK SCH DIST 9","TILLAMOOK SCH DIST 9",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3609128,3609128,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674800,36433857,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","DALLAS SCH DIST 2","DALLAS SCH DIST 2",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3642370,3642370,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674965,36445857,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","SHERIDAN SCH DIST #48J","SHERIDAN SCH DIST #48J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3639240,3601500,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82673873,36413903,7696745.01,0.00000,07-31-2024,07-31-2025,92,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","OREGON SCH FOR THE DEAF","OREGON DEPT OF ED",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.00000,08-11-2023
3634052,3634052,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674909,31594737,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","PORTLAND SCH DIST 1J","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3603959,3603959,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674738,31589727,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","BEAVERTON SCH DIST","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3642268,3642268,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674962,26202685,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","SEASIDE PUB SCHS","SEASIDE PUB SCHS",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3646207,3646207,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82675042,30729702,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","TIGARD-TUALATIN SCH DIST","TIGARD-TUALATIN SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
3613400,3613400,Latest,ACTIVE,67006A,"STANDARDS ONLINE SERVICE - DESTINY DISTRICT",67006P,"STATE STANDARDS","DESTINY DISTRICT",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674833,25944682,7696745.01,0.00000,07-31-2024,07-31-2025,,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"STANDARDS ONLINE SERVICE RENEWAL - DESTINY DISTRICT","GASTON SCH DIST","GASTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,NULL,08-11-2023
