"PARENT_ACCOUNT_NUMBER","ACCOUNT_NUMBER","INSTANCE_STATUS","SUPPORT_STATUS","ITEMNO","ITEM_DESCRIPTION","SUPPORT_ITEMNO","PRODLINE","PRODFAMILY","PLATFORM","CONTRACT_NUMBER","CONTRACT_ID","CONTRACT_ORG","CONTRACT_INV_ORGID","CONTRACT_INV_ORG","CUST_PO_NUMBER","PRICE_UNIT","CURRENCY_CODE","START_DATE","END_DATE","SVC_LINE_ID","INSTANCE_ID","QUOTE","SELLING_PRICE","CURRENT_EXPRN_DATE","NEW_EXPRN_DATE","STUDENT_COUNT","CONTRACT_MONTHS","NEW_YRLY_PRICE","NEW_MTHLY_PRICE","UPLIFT_PCT","RENEWAL_OPP_TYPE","SOLD_TO_ORG_ID","INVOICE_TO_ORG_ID","SHIP_TO_ORG_ID","ORDER_NUMBER","DESCRIPTION","OWNER_CUSTOMER","PARENT_CUSTOMER","SOLDTO_NUM","SOLDTO_CUSTOMER","BILLTO_NUM","BILLTO_CUSTOMER","SHIPTO_NUM","SHIPTO_CUSTOMER","RN","AUTORENEW","PER_STUDENT_PRICE","CON_LINE_LAST_UPDATED","SOLDTO_INST_TYPE"
"4214870","4214830","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W962429",10437284,"FSS",85,"FSS","Per Destiny Contract",0,"USD","11-01-2021","10-31-2027",80289934,"40781345","7546035.01",0,"10-31-2027","10-31-2028","",72,0,0,0,"DOMESTIC",73572,212210,212211,2416986,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","TREC EBOOK CATALOG","REGION 11 ED TEST DIST 2","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-01-2021","CONSORTIUM"
"3136547","3100718","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W989135",10805364,"FSS",85,"FSS","Per Contract",0,"USD","07-01-2022","06-30-2028",81346325,"36197729","7616364.01",0,"06-30-2028","06-30-2029","",72,0,0,0,"DOMESTIC",63052,414824,179746,2436859,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","HOLLAND HIGH SCH","HOLLAND CTRL SCH DIST","3142330","ERIE 1 BOCES","3142330","ERIE 1 BOCES","3142330","ERIE 1 BOCES",1,"M",,"07-01-2022","CONSORTIUM"
"3136547","3100717","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W989135",10805364,"FSS",85,"FSS","Per Contract",0,"USD","07-01-2022","06-30-2028",81346324,"36197726","7616364.01",0,"06-30-2028","06-30-2029","",72,0,0,0,"DOMESTIC",63052,414824,179746,2436859,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","HAROLD O BRUMSTED ELEM SCH","HOLLAND CTRL SCH DIST","3142330","ERIE 1 BOCES","3142330","ERIE 1 BOCES","3142330","ERIE 1 BOCES",1,"M",,"07-01-2022","CONSORTIUM"
"3100397","3100399","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W989136",10805365,"FSS",85,"FSS","Per Contract",0,"USD","07-01-2022","06-30-2028",81346327,"36197727","7616365.01",0,"06-30-2028","06-30-2029","",72,0,0,0,"DOMESTIC",63052,414824,179746,2436860,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","PINE VLY ELEM SCH","PINE VLY SCH DIST","3142330","ERIE 1 BOCES","3142330","ERIE 1 BOCES","3142330","ERIE 1 BOCES",1,"M",,"07-01-2022","CONSORTIUM"
"3100397","3100398","Latest","ACTIVE","46942A","DISTRICT MEMBER RESOURCE MANAGER LICENSE","73164P","RESOURCE MANAGER","DESTINY DISTRICT MEMBER","ONPREM","W989136",10805365,"FSS",85,"FSS","Per Contract",0,"USD","07-01-2022","06-30-2028",81346326,"36197728","7616365.01",0,"06-30-2028","06-30-2029","",72,0,0,0,"DOMESTIC",63052,414824,179746,2436860,"DISTRICT MEMBER RESOURCE MANAGER LICENSE SUPPORT RENEWAL","PINE VLY CTL JR/SR HIGH SCH","PINE VLY SCH DIST","3142330","ERIE 1 BOCES","3142330","ERIE 1 BOCES","3142330","ERIE 1 BOCES",1,"M",,"07-01-2022","CONSORTIUM"
"1993744","1900236","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012795,"43641220","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","HILLCREST ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900230","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012769,"43641226","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","CATONSVILLE MDL SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900280","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012996,"43641231","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","CHASE ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900199","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012624,"43641244","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","LOGAN ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900291","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013050,"43641248","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","MARS ESTATES ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900206","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012652,"43641255","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","COCKEYSVILLE MDL SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900213","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012690,"43641271","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","PADONIA ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900306","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013120,"43641281","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","STEMMERS RUN MDL SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1920120","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013350,"43641286","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","RODGERS FORGE ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1902182","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013232,"43641299","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","VINCENT FARM ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900248","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012849,"43641311","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","WINFIELD ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900250","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012859,"43641314","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","WOODLAWN MDL SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1901394","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013156,"43641326","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","GLYNDON ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900207","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012657,"43641333","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","HARFORD HILLS ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900289","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013040,"43641334","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","HAWTHORNE ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900189","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012575,"43641337","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","BEAR CREEK ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1905229","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013298,"43641339","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","BERKSHIRE ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900284","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013016,"43641186","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","ELMWOOD ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900214","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012692,"43641187","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","PARKVILLE MDL SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900201","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012632,"43641188","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","PATAPSCO HIGH SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1993965","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013424,"43641198","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","PLEASANT PLAINS ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900271","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012956,"43641203","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","RANDALLSTOWN SR HIGH SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1901829","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013188,"43641212","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","CAMPFIELD EARLY CHILDHOOD CTR","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900205","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012647,"43641214","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","CARROLL MANOR ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1902127","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013215,"43641221","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","HOLABIRD STEM ACAD/4-5","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1977450","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013386,"43641229","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","CHAPEL HILL ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900209","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012667,"43641238","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","KINGSVILLE ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900211","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012680,"43641242","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","LOCH RAVEN HIGH SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900292","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82013056,"43641249","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","MARTIN BOULEVARD ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
"1993744","1900256","Latest","ACTIVE","48206L","DISTRICT MEMBER LM - HOSTED SERVICE","48206P","LIBRARY MANAGER","HOSTED DISTRICT MEMBER","FSS HOSTED","W1030210",11055809,"FSS",85,"FSS","PR23187094-1",420.95,"USD","10-01-2022","09-30-2023",82012882,"43641254","7649669",35.07917,"09-30-2023","09-30-2024","",12,452.52,37.7101,6.92,"DOMESTIC",32354,1233629,1767511,2452314,"DISTRICT MEMBER LM - HOSTED SERVICE RENEWAL","CHURCH LANE TECHNICAL ELEM SCH","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST","1993744","BALTIMORE CO PUB SCH DIST",1,"M",,"10-01-2022","DISTRICT OPERATED"
